,dealer_card1,delear_card2,player_card1,player_card2,unused_card,reward,action
14996,10,20,3,6,4,1,0
14997,20,10,10,6,8,1,1
14998,3,10,8,5,7,0,1
14999,10,7,8,10,9,1,1
15000,5,4,3,9,8,1,0
15001,5,3,9,7,2,1,0
15002,10,20,4,10,10,1,1
15003,10,4,6,11,2,1,1
15004,10,9,4,2,11,-1,1
15005,2,10,10,10,7,-1,0
15006,20,11,8,10,7,0,0
15007,11,9,3,7,10,0,0
15008,10,5,11,10,2,1,1
15009,10,10,4,20,10,-1,0
15010,3,10,11,5,20,1,1
15011,5,11,10,3,8,-1,1
15012,6,20,2,3,10,1,1
15013,5,10,10,6,3,1,0
15014,10,10,11,3,5,-1,0
15015,11,10,8,7,10,-1,0
15016,10,2,7,5,3,0,1
15017,6,20,7,11,4,1,1
15018,20,7,5,11,9,1,1
15019,20,9,3,8,10,1,0
15020,20,10,5,11,10,0,0
15021,10,9,20,4,11,-1,1
15022,5,11,10,4,7,-1,1
15023,4,10,20,10,6,-1,0
15024,7,10,6,2,9,0,0
15025,20,2,3,6,11,1,0
15026,2,8,6,9,20,-1,0
15027,10,10,3,6,7,-1,0
15028,2,20,11,9,7,0,0
15029,2,20,10,10,10,1,1
15030,2,9,8,7,10,-1,0
15031,20,3,10,10,11,1,1
15032,3,10,11,20,5,-1,1
15033,5,6,10,7,2,1,0
15034,3,11,9,7,10,-1,0
15035,11,3,9,6,10,1,1
15036,10,11,5,10,10,-1,1
15037,6,11,5,10,4,-1,1
15038,4,11,2,10,5,-1,1
15039,11,6,7,8,10,-1,1
15040,7,2,10,3,6,1,1
15041,5,8,11,7,10,-1,0
15042,5,6,7,10,10,1,1
15043,4,8,3,20,5,-1,1
15044,3,6,11,10,5,1,1
15045,10,5,10,2,4,-1,1
15046,6,11,3,7,9,-1,1
15047,10,10,10,10,9,-1,0
15048,8,7,20,10,10,-1,0
15049,10,11,8,10,4,-1,0
15050,20,9,10,10,5,0,0
15051,4,7,10,6,10,-1,0
15052,2,3,6,10,7,1,1
15053,10,8,2,10,20,-1,0
15054,10,20,8,9,4,1,0
15055,20,8,3,7,4,1,0
15056,4,2,3,10,9,-1,0
15057,20,11,6,8,10,0,0
15058,20,3,9,4,10,1,1
15059,6,9,2,4,10,-1,1
15060,4,10,10,11,7,1,1
15061,6,3,10,10,10,-1,0
15062,10,2,3,5,11,-1,1
15063,8,10,2,11,10,-1,0
15064,6,2,3,4,10,-1,1
15065,2,11,6,10,5,1,0
15066,6,10,10,4,8,-1,1
15067,3,2,10,11,20,1,1
15068,6,8,11,7,5,-1,0
15069,2,9,7,11,3,1,0
15070,11,10,5,10,3,-1,0
15071,4,7,5,10,3,1,1
15072,7,10,5,10,10,-1,1
15073,10,4,2,10,10,-1,1
15074,20,5,2,10,3,1,1
15075,10,20,6,10,8,0,0
15076,10,10,3,10,10,-1,0
15077,9,8,5,4,7,-1,1
15078,7,3,20,9,2,-1,1
15079,10,5,10,9,8,1,1
15080,10,11,9,7,10,-1,1
15081,9,3,4,10,7,1,0
15082,3,5,10,7,6,-1,0
15083,8,4,6,10,3,1,1
15084,2,10,6,11,10,-1,0
15085,7,2,6,5,10,1,1
15086,3,7,2,10,10,1,1
15087,10,10,6,11,10,-1,0
15088,10,7,3,10,8,-1,1
15089,4,11,5,10,2,0,1
15090,10,10,4,20,10,-1,1
15091,7,9,8,4,10,-1,0
15092,20,10,9,11,7,0,0
15093,3,9,10,5,6,1,1
15094,9,6,5,3,8,-1,1
15095,8,11,6,20,3,-1,1
15096,10,6,10,10,2,-1,0
15097,5,10,4,11,2,1,0
15098,10,7,10,10,9,-1,0
15099,9,10,3,5,7,-1,1
15100,5,20,8,4,10,0,0
15101,9,2,10,20,4,-1,0
15102,10,7,5,8,6,1,0
15103,8,6,5,3,10,1,0
15104,11,2,10,10,10,-1,0
15105,10,3,7,9,20,-1,0
15106,9,7,2,3,11,-1,1
15107,10,10,11,2,5,-1,1
15108,9,10,6,3,8,-1,0
15109,10,9,2,10,10,-1,0
15110,10,20,10,7,9,1,1
15111,10,2,5,6,8,-1,1
15112,2,20,9,7,11,1,1
15113,10,8,10,6,3,1,0
15114,5,7,4,6,20,-1,1
15115,4,11,3,9,20,-1,1
15116,10,5,20,10,10,-1,1
15117,7,4,11,8,6,-1,0
15118,10,8,7,9,11,-1,0
15119,10,6,20,10,9,-1,1
15120,10,11,10,6,5,-1,1
15121,4,5,8,3,9,1,0
15122,9,5,10,8,7,-1,0
15123,7,3,11,10,5,1,1
15124,9,6,10,3,2,0,0
15125,8,5,10,3,20,-1,0
15126,9,6,10,2,20,-1,1
15127,10,2,7,3,10,1,0
15128,7,10,10,10,10,-1,0
15129,4,9,8,11,6,1,1
15130,5,10,6,9,20,-1,0
15131,7,10,5,20,11,-1,1
15132,4,5,10,8,10,1,1
15133,20,3,9,7,4,1,1
15134,3,6,2,5,10,1,0
15135,9,11,8,5,6,-1,0
15136,8,10,10,7,11,-1,1
15137,6,2,10,4,20,1,1
15138,3,11,4,7,20,-1,1
15139,8,10,3,11,10,-1,0
15140,10,10,6,11,9,-1,0
15141,4,9,5,10,20,1,1
15142,3,10,4,11,8,1,1
15143,11,2,7,10,3,1,1
15144,11,20,10,2,8,1,0
15145,2,10,10,10,4,-1,0
15146,10,2,10,3,8,1,0
15147,11,6,2,10,10,-1,1
15148,10,7,2,5,6,-1,0
15149,11,10,10,7,10,-1,0
15150,2,4,8,9,3,1,1
15151,20,8,4,10,7,1,0
15152,10,4,3,10,11,-1,0
15153,20,4,3,8,10,1,0
15154,20,4,2,5,3,1,1
15155,20,5,11,8,9,1,1
15156,10,3,10,7,20,-1,0
15157,10,10,7,11,4,-1,1
15158,4,11,10,3,6,1,0
15159,11,3,6,10,4,1,1
15160,20,8,4,5,7,1,1
15161,4,20,3,11,10,0,0
15162,8,10,10,7,5,-1,0
15163,4,11,10,8,5,1,1
15164,2,7,10,5,10,1,1
15165,6,4,5,9,7,1,1
15166,11,20,8,4,2,1,0
15167,11,9,10,5,20,-1,0
15168,2,10,3,10,11,-1,0
15169,7,10,6,20,10,-1,1
15170,11,10,3,10,10,-1,0
15171,8,10,6,2,3,-1,1
15172,6,3,10,4,20,1,1
15173,10,9,8,20,5,-1,0
15174,20,7,9,4,10,1,1
15175,11,4,3,2,10,-1,1
15176,10,3,10,2,9,1,0
15177,7,8,6,10,9,1,1
15178,10,5,6,3,10,-1,1
15179,9,10,2,10,10,-1,0
15180,7,2,8,9,6,1,1
15181,5,11,8,10,10,1,1
15182,6,20,2,8,10,1,0
15183,8,20,10,3,7,1,0
15184,20,7,10,2,3,1,1
15185,7,10,10,6,10,-1,1
15186,10,9,5,4,8,-1,0
15187,20,11,6,9,4,1,1
15188,10,5,9,3,20,-1,1
15189,10,4,10,8,10,-1,0
15190,10,11,8,4,20,-1,0
15191,2,20,6,10,5,1,0
15192,5,2,6,3,10,1,1
15193,3,11,9,10,10,1,1
15194,4,5,10,7,3,1,1
15195,10,9,4,7,11,-1,0
15196,11,4,9,2,10,-1,1
15197,7,4,2,11,10,1,1
15198,7,10,10,2,9,1,0
15199,10,11,9,4,7,-1,1
15200,20,10,5,9,8,0,0
15201,11,3,9,5,10,0,1
15202,9,10,20,7,10,-1,0
15203,2,20,10,8,5,1,1
15204,10,5,10,3,2,0,0
15205,10,10,5,7,10,-1,0
15206,8,11,10,2,3,-1,1
15207,2,9,3,8,20,-1,0
15208,10,5,11,9,8,1,1
15209,7,10,9,10,10,1,1
15210,10,10,8,10,20,-1,1
15211,10,10,10,9,5,-1,0
15212,9,2,10,4,7,1,1
15213,10,3,10,7,10,-1,0
15214,5,20,7,9,3,1,1
15215,3,6,10,2,7,1,0
15216,2,3,10,6,10,-1,0
15217,6,3,4,10,7,1,1
15218,3,6,10,8,10,-1,0
15219,2,7,10,20,10,-1,0
15220,10,2,5,6,4,1,0
15221,4,10,10,10,3,1,1
15222,3,20,7,5,10,1,1
15223,10,11,6,9,4,-1,1
15224,9,10,2,6,5,-1,0
15225,20,2,4,3,10,1,1
15226,20,6,10,5,11,1,1
15227,2,8,10,11,3,1,1
15228,9,4,3,11,6,1,1
15229,10,5,10,7,10,1,1
15230,6,8,3,10,4,1,0
15231,6,10,3,20,10,-1,0
15232,10,10,7,4,9,0,0
15233,8,10,11,6,7,-1,0
15234,7,8,11,3,10,-1,1
15235,5,11,7,6,8,1,0
15236,10,8,10,2,11,-1,1
15237,8,10,4,9,10,-1,1
15238,10,3,11,4,10,-1,0
15239,10,5,3,8,7,-1,1
15240,2,10,7,11,20,1,1
15241,7,10,10,8,5,1,1
15242,6,3,10,5,4,1,0
15243,10,20,10,7,11,0,0
15244,5,10,7,3,8,1,0
15245,20,6,7,5,10,1,1
15246,9,10,11,3,10,-1,1
15247,10,9,6,10,3,-1,1
15248,2,20,3,4,10,1,0
15249,7,6,20,10,11,-1,1
15250,2,5,20,10,10,-1,0
15251,6,10,4,3,11,-1,1
15252,6,4,10,10,5,1,1
15253,8,10,3,9,10,-1,0
15254,10,7,9,10,4,1,1
15255,10,8,9,10,10,-1,0
15256,2,4,10,6,7,-1,0
15257,7,4,5,3,8,1,0
15258,5,2,10,9,8,-1,0
15259,11,10,8,2,20,-1,0
15260,10,4,6,10,11,1,1
15261,20,4,3,10,10,1,1
15262,8,5,10,6,2,1,1
15263,10,10,10,8,4,-1,1
15264,10,7,5,10,4,-1,1
15265,10,20,9,10,11,1,1
15266,10,7,20,6,10,-1,1
15267,3,2,9,11,4,1,1
15268,10,2,9,10,10,1,1
15269,10,10,8,3,9,0,0
15270,7,5,8,20,4,-1,0
15271,20,10,3,7,10,1,1
15272,8,3,11,6,10,-1,0
15273,10,8,2,11,20,-1,1
15274,10,2,11,10,9,1,1
15275,11,2,4,20,3,-1,0
15276,10,5,10,11,10,1,1
15277,20,5,10,4,3,1,0
15278,6,20,8,10,10,0,0
15279,2,8,5,4,3,1,0
15280,10,2,10,3,11,-1,0
15281,10,10,9,3,20,-1,0
15282,4,8,11,5,10,1,1
15283,11,10,9,4,20,-1,1
15284,10,8,5,6,7,0,0
15285,2,3,7,6,10,-1,0
15286,2,9,10,20,10,-1,1
15287,8,10,9,2,3,-1,0
15288,20,9,10,3,11,0,0
15289,4,10,20,9,11,-1,0
15290,2,10,10,7,4,1,1
15291,2,4,7,3,5,1,1
15292,10,3,6,5,10,-1,1
15293,10,9,10,4,2,-1,1
15294,9,3,10,20,4,-1,0
15295,3,10,10,20,4,-1,0
15296,6,8,10,4,5,1,0
15297,9,10,3,11,6,1,0
15298,6,10,11,9,5,1,1
15299,10,10,7,20,5,-1,1
15300,7,8,5,10,6,0,1
15301,5,3,10,20,9,-1,0
15302,9,10,10,3,11,-1,1
15303,10,7,6,10,2,-1,1
15304,10,20,3,6,10,1,0
15305,5,7,10,11,3,1,1
15306,10,10,5,10,11,-1,0
15307,10,5,10,11,7,1,1
15308,7,2,3,10,4,1,1
15309,7,3,6,11,2,1,1
15310,20,4,10,2,6,1,0
15311,5,10,7,2,4,-1,1
15312,10,5,3,2,9,-1,0
15313,6,10,3,4,5,-1,0
15314,8,4,5,7,10,0,1
15315,10,4,6,20,11,-1,0
15316,6,2,11,8,3,-1,0
15317,20,10,8,9,10,0,0
15318,20,10,10,3,10,1,1
15319,3,7,6,8,10,-1,0
15320,10,8,11,10,6,1,1
15321,10,3,4,5,11,1,0
15322,5,11,20,8,10,-1,1
15323,11,10,3,20,9,-1,0
15324,3,9,4,20,10,-1,1
15325,20,5,2,11,10,1,1
15326,6,11,10,10,7,-1,0
15327,10,3,4,10,9,1,1
15328,20,2,10,10,11,0,0
15329,20,3,9,7,10,1,1
15330,4,3,10,10,6,1,1
15331,10,5,8,9,10,1,1
15332,10,6,11,10,4,1,1
15333,7,10,3,9,4,-1,0
15334,10,6,3,11,10,-1,1
15335,11,3,10,9,10,1,1
15336,8,10,10,2,5,-1,1
15337,10,7,20,10,8,-1,1
15338,7,10,10,11,6,1,1
15339,3,20,6,9,10,1,1
15340,7,8,10,11,10,1,1
15341,10,20,6,10,5,1,1
15342,7,10,4,10,8,-1,0
15343,10,10,11,6,2,-1,0
15344,11,3,7,2,5,0,0
15345,2,10,6,7,10,1,1
15346,10,7,3,2,9,-1,1
15347,20,10,10,4,10,0,0
15348,4,20,10,5,9,1,1
15349,4,10,10,6,10,-1,0
15350,4,7,10,5,11,-1,0
15351,10,6,10,10,10,-1,0
15352,8,10,4,5,20,-1,0
15353,5,20,7,10,10,1,1
15354,8,4,5,20,6,-1,1
15355,4,6,10,5,3,1,0
15356,10,8,5,10,9,-1,0
15357,10,20,10,11,7,1,1
15358,10,6,4,20,11,-1,1
15359,10,8,2,10,6,0,0
15360,3,5,6,8,9,-1,0
15361,10,20,7,3,6,1,1
15362,2,6,9,8,11,1,1
15363,6,7,20,5,4,-1,0
15364,10,11,6,10,20,-1,1
15365,10,3,20,10,7,-1,0
15366,2,10,4,10,3,1,1
15367,10,2,8,20,10,-1,1
15368,11,4,5,2,10,1,0
15369,9,20,6,10,4,1,1
15370,10,8,11,10,6,1,1
15371,10,4,6,3,9,-1,1
15372,10,5,9,6,7,0,1
15373,10,11,2,4,10,-1,1
15374,3,2,10,10,8,1,1
15375,4,2,10,7,10,1,1
15376,20,7,10,10,9,0,0
15377,2,10,6,5,11,-1,1
15378,5,4,20,3,2,-1,0
15379,11,9,6,3,10,-1,0
15380,9,7,2,3,10,-1,0
15381,4,9,10,10,10,-1,0
15382,7,10,5,10,20,-1,1
15383,10,9,3,4,2,-1,1
15384,7,9,8,11,20,-1,0
15385,10,11,10,7,10,-1,0
15386,10,11,7,3,8,-1,0
15387,8,3,10,10,20,-1,0
15388,5,7,10,10,6,1,1
15389,10,7,10,9,10,1,1
15390,10,2,10,11,9,1,1
15391,10,6,11,9,2,-1,0
15392,11,8,4,3,5,-1,0
15393,10,2,4,9,8,1,1
15394,6,3,5,10,20,-1,0
15395,8,11,7,20,6,-1,1
15396,20,3,10,5,4,1,1
15397,10,7,8,6,10,-1,0
15398,5,10,2,10,20,-1,0
15399,5,10,10,7,3,1,0
15400,20,6,10,10,4,1,1
15401,5,4,10,10,2,1,1
15402,20,10,10,11,10,1,1
15403,5,8,6,10,2,1,0
15404,8,20,10,10,10,1,1
15405,5,2,3,10,6,1,1
15406,10,8,2,4,10,-1,1
15407,10,5,8,9,4,1,0
15408,10,8,7,5,9,1,0
15409,5,10,6,9,10,-1,0
15410,9,10,6,10,8,-1,1
15411,10,6,7,4,10,1,0
15412,7,2,6,10,5,1,0
15413,10,5,10,3,20,-1,0
15414,3,2,6,11,10,1,1
15415,11,6,7,20,8,-1,1
15416,10,10,7,10,9,-1,1
15417,11,10,4,3,2,-1,0
15418,5,10,4,10,2,1,0
15419,8,2,10,5,7,-1,0
15420,7,5,20,10,8,-1,1
15421,7,10,10,2,11,-1,0
15422,5,9,11,4,2,1,0
15423,10,11,2,20,10,-1,0
15424,8,6,10,3,11,-1,1
15425,10,10,5,8,3,-1,0
15426,10,9,11,2,6,-1,1
15427,3,10,2,20,8,-1,1
15428,8,10,4,10,9,-1,0
15429,4,7,11,6,10,1,1
15430,8,7,10,6,11,1,1
15431,6,5,10,3,8,1,0
15432,10,10,10,11,10,1,1
15433,11,7,10,20,10,-1,1
15434,2,10,4,3,10,-1,1
15435,20,11,10,3,8,1,1
15436,11,8,10,10,20,-1,0
15437,8,4,9,6,10,1,1
15438,2,4,6,10,7,1,1
15439,3,10,4,10,9,1,1
15440,20,8,4,5,3,1,0
15441,20,10,10,11,10,1,1
15442,20,4,7,6,8,1,0
15443,9,7,20,11,6,-1,0
15444,4,2,10,10,10,-1,0
15445,7,9,10,4,8,-1,0
15446,6,9,10,2,20,-1,1
15447,3,10,10,6,5,1,0
15448,9,10,11,10,5,1,1
15449,11,7,3,2,10,-1,0
15450,10,11,9,10,8,-1,1
15451,10,6,20,10,8,-1,0
15452,8,10,10,2,6,0,0
15453,10,9,11,5,20,-1,0
15454,9,11,7,5,20,-1,0
15455,10,11,10,4,6,-1,0
15456,10,10,6,8,5,-1,0
15457,10,2,10,7,4,1,1
15458,10,10,11,2,3,-1,1
15459,9,10,3,4,11,-1,1
15460,10,5,10,11,20,1,1
15461,8,10,20,10,2,-1,0
15462,20,10,10,9,10,1,1
15463,10,5,8,10,9,1,1
15464,20,8,6,10,11,0,0
15465,4,10,5,20,3,-1,0
15466,8,11,9,6,10,-1,1
15467,5,7,8,11,9,1,1
15468,3,5,7,10,20,-1,0
15469,9,10,5,10,8,-1,1
15470,9,7,3,11,20,-1,0
15471,11,20,2,10,10,1,1
15472,7,10,10,10,3,-1,0
15473,6,3,9,5,10,1,1
15474,5,20,6,10,10,0,0
15475,3,10,7,11,6,-1,0
15476,10,3,20,5,10,-1,0
15477,10,9,10,6,20,-1,0
15478,4,8,20,10,6,-1,0
15479,10,6,10,3,10,-1,1
15480,9,10,11,4,10,-1,1
15481,3,10,2,10,6,1,0
15482,9,10,8,10,6,-1,0
15483,8,7,10,10,5,-1,0
15484,10,8,5,10,2,-1,0
15485,4,10,20,10,5,-1,1
15486,2,8,5,20,10,-1,1
15487,5,10,20,7,10,-1,0
15488,5,7,2,4,3,-1,1
15489,3,20,9,7,10,1,1
15490,9,10,3,10,7,-1,1
15491,11,8,6,3,10,-1,1
15492,6,20,9,3,10,1,1
15493,6,20,10,3,2,1,0
15494,10,4,2,6,10,-1,1
15495,10,6,4,2,9,-1,0
15496,11,5,6,20,3,-1,1
15497,6,11,9,2,5,-1,1
15498,8,4,11,10,9,1,1
15499,3,20,8,10,7,0,0
15500,20,7,10,3,9,0,0
15501,8,11,4,3,9,-1,1
15502,9,10,2,10,7,0,0
15503,11,10,7,6,10,-1,0
15504,2,6,7,10,11,-1,0
15505,2,20,5,10,6,1,0
15506,5,2,3,11,10,-1,0
15507,10,9,4,7,10,-1,1
15508,20,9,3,10,2,1,1
15509,7,6,5,10,3,1,1
15510,2,3,6,7,8,1,0
15511,2,7,20,11,8,-1,1
15512,4,11,20,3,10,-1,0
15513,7,20,4,9,6,1,0
15514,3,10,6,2,10,-1,1
15515,20,8,4,10,7,1,1
15516,9,6,2,10,20,-1,1
15517,7,5,10,6,2,1,1
15518,9,8,10,5,7,-1,0
15519,6,10,9,2,11,-1,1
15520,7,10,4,3,2,-1,1
15521,5,6,4,3,10,1,0
15522,3,2,10,7,10,-1,0
15523,6,10,3,10,10,-1,0
15524,6,10,4,10,8,-1,1
15525,9,4,10,10,7,-1,0
15526,9,11,10,2,20,-1,1
15527,7,20,8,4,3,1,0
15528,8,10,7,11,10,0,1
15529,3,7,6,5,4,1,0
15530,8,6,7,3,10,-1,1
15531,7,10,5,10,2,-1,1
15532,10,2,3,10,4,1,0
15533,7,5,20,8,10,-1,1
15534,10,4,10,3,9,-1,1
15535,10,10,9,10,4,-1,1
15536,10,10,3,2,10,-1,0
15537,2,3,5,7,10,-1,0
15538,20,10,10,9,7,1,1
15539,9,10,10,11,4,1,1
15540,7,4,8,9,3,1,1
15541,11,3,10,10,10,-1,0
15542,10,6,20,10,8,-1,1
15543,8,10,4,6,3,-1,0
15544,8,10,3,10,6,-1,1
15545,2,9,4,3,20,-1,1
15546,3,6,9,11,5,1,1
15547,6,5,7,3,20,-1,1
15548,6,11,2,10,5,0,0
15549,2,10,10,10,4,1,1
15550,7,8,3,5,2,-1,0
15551,9,10,8,3,10,-1,1
15552,8,20,11,3,7,1,1
15553,10,4,6,10,20,-1,0
15554,20,2,3,4,10,1,0
15555,2,6,10,11,8,1,1
15556,7,3,5,10,6,1,0
15557,20,11,2,10,7,1,1
15558,6,10,2,3,9,-1,0
15559,9,20,8,10,10,1,1
15560,9,2,10,20,7,-1,1
15561,20,7,6,10,9,0,0
15562,10,7,4,9,2,-1,1
15563,7,10,10,10,11,-1,0
15564,8,7,5,11,4,1,0
15565,10,7,3,9,10,-1,1
15566,9,8,3,10,10,-1,0
15567,11,20,6,10,10,0,0
15568,11,9,8,7,5,0,0
15569,8,10,10,11,2,1,1
15570,20,10,2,4,5,1,1
15571,8,11,20,4,2,-1,0
15572,4,20,10,6,11,0,0
15573,8,10,10,10,4,1,1
15574,10,3,5,10,2,1,1
15575,7,5,10,6,9,-1,0
15576,7,8,10,2,5,-1,1
15577,10,10,6,20,5,-1,1
15578,5,8,2,7,10,-1,1
15579,10,3,9,20,7,-1,0
15580,8,6,10,7,10,-1,0
15581,10,9,7,4,3,-1,1
15582,7,4,10,8,10,1,1
15583,10,10,3,5,7,-1,0
15584,7,20,10,10,3,0,0
15585,3,10,4,6,5,1,0
15586,20,3,5,4,6,1,1
15587,11,10,10,9,3,-1,0
15588,6,10,9,5,8,-1,0
15589,10,20,5,9,11,0,0
15590,10,20,7,10,3,1,0
15591,5,20,6,9,10,0,0
15592,10,7,10,20,10,-1,1
15593,2,6,8,3,10,1,1
15594,9,20,11,10,7,1,1
15595,10,2,4,10,3,1,1
15596,9,2,3,10,10,-1,0
15597,11,10,5,9,8,-1,0
15598,5,8,4,9,11,-1,0
15599,3,10,2,8,10,-1,1
15600,8,5,6,10,2,1,0
15601,7,6,11,10,10,1,1
15602,6,10,10,5,20,-1,0
15603,5,10,8,9,20,1,1
15604,10,4,10,6,8,1,1
15605,7,11,10,9,2,1,0
15606,7,10,5,3,20,-1,0
15607,3,10,11,10,8,1,1
15608,10,5,11,10,2,1,1
15609,11,10,10,2,7,-1,1
15610,3,7,4,20,5,-1,1
15611,7,11,5,6,10,-1,1
15612,8,10,9,6,10,-1,0
15613,20,6,4,10,7,1,0
15614,6,9,10,8,10,1,1
15615,10,11,10,2,10,-1,0
15616,10,6,7,10,3,1,1
15617,3,10,11,10,10,1,1
15618,10,8,5,20,4,-1,1
15619,11,10,20,3,4,-1,0
15620,10,10,20,9,11,-1,1
15621,20,8,5,11,10,1,1
15622,10,11,10,9,10,-1,0
15623,8,2,20,4,6,-1,1
15624,2,20,6,10,10,0,0
15625,5,7,8,6,3,1,0
15626,8,6,7,11,5,-1,0
15627,10,7,8,10,20,-1,0
15628,8,7,20,3,4,-1,0
15629,5,9,10,7,20,-1,0
15630,20,10,10,8,10,1,1
15631,11,10,9,10,4,-1,1
15632,10,10,7,20,9,-1,0
15633,9,20,10,6,8,1,1
15634,3,6,8,10,5,-1,0
15635,11,6,20,8,10,-1,1
15636,10,3,4,10,20,-1,0
15637,5,10,10,3,8,1,0
15638,4,10,10,7,20,-1,0
15639,11,4,5,20,10,-1,0
15640,5,8,4,6,10,-1,1
15641,4,10,8,7,10,1,1
15642,4,10,6,10,11,-1,0
15643,3,8,10,11,7,1,1
15644,10,3,11,10,10,1,1
15645,3,6,10,10,10,1,1
15646,5,20,10,6,8,0,0
15647,10,20,2,5,6,1,1
15648,9,20,4,10,7,1,0
15649,9,11,10,3,10,-1,1
15650,9,10,20,10,11,-1,0
15651,3,4,6,11,7,-1,0
15652,10,8,2,4,10,-1,0
15653,20,11,9,3,10,0,0
15654,10,10,6,4,20,-1,1
15655,6,5,7,11,10,-1,0
15656,8,10,6,2,10,0,0
15657,10,20,2,10,9,1,0
15658,20,10,5,10,6,1,0
15659,4,3,2,9,10,1,1
15660,2,8,4,10,6,1,0
15661,20,10,2,4,10,1,0
15662,2,11,10,4,9,-1,0
15663,7,10,6,4,11,-1,1
15664,6,10,2,5,9,-1,1
15665,2,5,7,20,10,-1,1
15666,10,10,9,4,7,-1,1
15667,9,10,10,8,4,-1,1
15668,8,5,9,10,4,-1,0
15669,10,11,2,20,8,-1,1
15670,20,9,10,11,10,1,1
15671,20,6,10,9,10,1,1
15672,10,10,7,5,4,-1,1
15673,10,5,8,10,6,-1,0
15674,9,3,10,10,8,1,1
15675,3,20,5,9,10,1,1
15676,9,3,4,10,10,1,1
15677,20,10,4,3,9,1,0
15678,10,8,7,5,6,-1,1
15679,10,7,20,4,9,-1,1
15680,2,3,11,6,9,-1,0
15681,10,6,10,4,11,-1,1
15682,10,11,4,10,6,-1,1
15683,8,6,20,5,7,-1,1
15684,20,7,10,6,10,1,1
15685,20,2,10,8,10,1,1
15686,11,10,9,6,10,-1,0
15687,20,3,8,9,4,1,1
15688,20,8,6,5,2,1,0
15689,10,8,2,11,10,-1,0
15690,8,9,10,10,10,-1,0
15691,10,5,4,10,6,-1,1
15692,9,7,4,20,3,-1,1
15693,10,3,10,9,8,-1,0
15694,6,7,10,10,10,1,1
15695,20,9,10,10,6,1,1
15696,4,10,8,6,3,0,1
15697,7,3,10,4,9,-1,0
15698,20,8,10,3,11,0,0
15699,7,9,11,10,20,1,1
15700,2,6,10,7,3,1,0
15701,4,8,11,5,2,1,1
15702,2,20,10,5,7,1,1
15703,3,10,11,10,6,1,1
15704,10,6,10,2,10,-1,0
15705,4,10,10,10,7,1,1
15706,10,10,10,5,7,-1,1
15707,9,11,7,6,10,-1,0
15708,20,10,9,10,7,1,1
15709,20,9,10,5,8,1,1
15710,10,10,4,5,6,-1,0
15711,9,2,8,7,3,1,0
15712,7,6,10,5,10,1,1
15713,3,20,4,11,5,1,0
15714,20,10,10,4,11,1,1
15715,11,20,10,6,10,1,1
15716,4,10,10,10,9,1,1
15717,10,10,9,2,5,-1,0
15718,20,9,7,6,4,1,0
15719,10,10,20,3,2,-1,1
15720,5,4,10,7,8,1,1
15721,2,11,20,3,10,-1,1
15722,10,10,10,9,3,-1,0
15723,11,4,7,10,6,-1,0
15724,11,20,3,10,5,1,0
15725,9,10,8,11,7,-1,0
15726,3,7,11,10,6,1,1
15727,6,10,3,5,2,-1,0
15728,6,3,9,11,10,1,1
15729,3,6,10,11,10,1,1
15730,20,10,10,3,8,1,1
15731,3,9,4,6,20,-1,1
15732,11,5,4,20,2,-1,1
15733,20,10,10,5,7,1,1
15734,8,2,6,9,7,1,1
15735,20,10,11,3,10,1,1
15736,20,4,2,7,11,1,0
15737,7,10,4,20,5,-1,0
15738,8,4,11,10,10,1,1
15739,10,8,7,20,5,-1,0
15740,3,4,10,11,6,1,1
15741,6,9,8,20,10,-1,1
15742,10,3,20,7,10,-1,0
15743,8,2,7,5,10,1,1
15744,11,9,10,4,2,-1,0
15745,11,7,10,10,3,-1,0
15746,20,3,10,10,9,0,0
15747,4,10,10,8,6,1,1
15748,7,4,20,10,9,-1,1
15749,4,3,10,2,6,1,1
15750,4,9,7,10,10,1,1
15751,4,2,20,10,10,-1,0
15752,9,10,2,10,7,-1,1
15753,11,5,4,7,10,-1,1
15754,2,10,5,7,10,-1,0
15755,9,10,2,20,3,-1,1
15756,6,8,7,11,2,1,1
15757,2,10,20,3,7,-1,1
15758,9,11,3,8,10,-1,1
15759,11,20,10,9,6,1,1
15760,8,20,2,4,10,1,0
15761,10,11,9,4,5,-1,0
15762,2,6,7,10,10,-1,0
15763,11,3,5,2,10,1,0
15764,2,8,9,10,5,-1,0
15765,5,2,8,4,10,1,1
15766,20,11,10,2,8,1,1
15767,10,9,20,3,4,-1,0
15768,11,3,10,10,4,-1,0
15769,2,10,7,6,5,1,0
15770,20,10,8,10,5,0,0
15771,11,9,3,10,7,-1,1
15772,10,9,4,20,6,-1,1
15773,5,2,20,10,7,-1,1
15774,9,7,10,20,10,-1,1
15775,10,3,8,2,11,-1,1
15776,5,10,8,9,2,1,0
15777,20,6,7,5,4,1,0
15778,6,8,9,3,7,-1,1
15779,6,3,10,10,4,-1,0
15780,3,10,4,5,9,1,0
15781,6,9,4,3,7,-1,0
15782,10,10,2,8,7,-1,1
15783,10,2,10,11,8,1,1
15784,8,10,20,10,10,-1,0
15785,10,10,9,10,20,-1,0
15786,10,7,9,5,6,-1,1
15787,8,9,4,10,2,-1,1
15788,2,3,11,10,6,1,1
15789,3,10,10,9,10,-1,0
15790,3,10,10,9,8,-1,0
15791,10,6,7,8,11,-1,1
